Wok 4 Hunger,Punjabi Bagh,+91 8766299673,600,"22,CSC Market, Club Road, Punjabi Bagh Extension, New Delhi",West Delhi,"Takeaway, Delivery","wok 4 hunger new delhi menu, wok 4 hunger new delhi, wok 4 hunger menu, wok 4 hunger restaurant, wok 4 hunger punjabi bagh menu",6,Claim this listing,Not Available,"Home Delivery, Seating Not Available"
Quality Bakers,Rohini,011 27933699,500,"Shop 191, Pocket 17, Sector 24, Near Best Mega Mall, Rohini, New Delhi",North Delhi,"Bakery, Quick Bites","quality bakers, quality bakers rohini, 1, quality bakers sector 24, quality bakers rohini sector 24",0,Claimed listing ,"Momos, Chocolate Truffle","Home Delivery, Seating Not Available, No Alcohol Available, Desserts and Bakes"
Red Recipee,Pitampura,011 47086708,700,"70, Shakti Vihar, Pitampura, New Delhi",North Delhi,Casual Dining,"red recipe pitampura, 1, red recipee pitampura, red recipe rani bagh, recipee",30,Claimed listing ,Not Available,"Home Delivery, Full Bar Available"
Hot & Juicy,Rajouri Garden,Not Available,150,"Ground Floor, Opposite KFC, City Square Mall, Rajouri Garden, New Delhi",West Delhi,Kiosk,"hot mall photos, mall hot pictures, mall hot photos, indian hot mall, hot mall",0,Claim this listing,Not Available,"Takeaway Only, Seating Not Available, Vegetarian Only, No Alcohol Available"
Chaat Corner,Hauz Khas,+91 9891899202,100,"Shop 6, Aurobindo Market, Hauz Khas, New Delhi",South Delhi,Takeaway,"chaat corner menu, delhi me chat corner ko kya bolte hai, chat corner in south delhi, 1, chaat corner noida uttar pradesh 201305",16,Claim this listing,Not Available,"Takeaway Only, Seating Not Available, Vegetarian Only, No Alcohol Available"
Night Express,Greater Kailash 2 (GK2),+91 9810463656,400,"Greater Kailash (GK) 2, New Delhi",South Delhi,Delivery,"g k india all night number, our night express, zomato alaknanda open midnight, shahbad dairy delhi 110042 randiya phn no, our night express in delhi",0,Claim this listing,Not Available,"Delivery Only, Seating Not Available, No Alcohol Available"
Perfect Momos,Rohini,+91 7282897769,500,"G-8/15, Sector 16, Rohini, Delhi",North Delhi,"Takeaway, Delivery","perfect momos new delhi, perfect momos new delhi menu, perfect momos menu, perfect momos rohini menu, perfect momos restaurant",0,Claim this listing,Not Available,"Home Delivery, Seating Not Available, No Alcohol Available, Free Parking"
Faasos,Rohini,011 49409324,600,"D-14/235, Sector 7, Rohini, New Delhi",North Delhi,Delivery,"faasos menu, faasos rohini, faasos new delhi delhi, fasos rohini sec 7, faasos menu delhi",0,Claimed listing ,"Chicken Wrap, Rolls, Veggie Wrap, Jumbo Chicken Roll, Falafel Wrap, Paneer Wrap, Chocolava","Breakfast, Delivery Only, Seating Not Available, No Alcohol Available"
Cafe Luxe by Khalis Organics,Janakpuri,011 40348222,800,"B-3/66, Janakpuri, New Delhi Opposite B2 gurudawara mandir church",West Delhi,"Caf, Bakery","cafe luxe, private couples caffe near janajk, cafe luxe janakpuri menu, delhi university metro line, café luxe janakpiri",0,Claimed listing ,"Watermelon Juice, Donut, Hot Chocolate, Chocolate Shake, Sandwich, Nachos, Mojito","Breakfast, Home Delivery, No Alcohol Available, All Day Breakfast, Wifi, Free Wifi, Table booking recommended, Outdoor Seating, Desserts and Bakes, Pet Friendly"
Cake Shop - The Ashok,Chanakyapuri,011 24123804,500,"The Ashok, 50-B, Diplomatic Enclave, Chanakyapuri, New Delhi",South Delhi,Bakery,"the cake shop - the ashok new delhi delhi, 1, cake pic ashok, pastery shop name in ashok hotel, cake shop ashoka hotel",27,Claim this listing,Not Available,"Wheelchair Accessible, Vegetarian Only, No Alcohol Available, Wifi, Desserts and Bakes, 4/5 Star"
Shake Sahab,Rohini,+91 9999336337,400,"G-9, SGL Plaza, DC chowk Sector 9, Rohini, New Delhi",North Delhi,"Beverage Shop, Quick Bites","shake sahab menu, 1, shake sahab rohini, sahab, shake sahab",0,Claimed listing ,"Pizza, Chilli Potatoes, Oreo Shake, Peri Peri Fries, Makhani Pasta, Sandwich, White Sauce Pasta","Home Delivery, Wheelchair Accessible, No Alcohol Available, Outdoor Seating, Desserts and Bakes"
The Kitchen,Rohini,+91 9990654954,500,"Shop 15, DDA Market, CSC-2, Sector 13, Rohini, New Delhi",North Delhi,Takeaway,"the kitchen new delhi, the kitchen restaurant rohini, the kitchen menu, the kitchen rohini menu, the kitchen new delhi menu",16,Claim this listing,Not Available,"Takeaway Only, Seating Not Available"
Crazy Cafe,Rohini,+91 9871727635,400,"F Block, F 25/96, Sector 7, Rohini, New Delhi",North Delhi,Caf,"crazy cafe rohini menu, crazy cafe new delhi, crazy cafe new delhi menu, crazy cafe restaurant, crazy cafe menu",1,Claim this listing,Not Available,"Home Delivery, Wheelchair Accessible, Seating Not Available, No Alcohol Available, Self Service"
Taj Chicken Corner,Rohini,+91 8743891277,200,"A-1, Suraj Park, Sunny Convent School Wali Gali, Rohini, New Delhi",North Delhi,"Takeaway, Delivery","taj chicken corner new delhi, taj chicken corner new delhi menu, taj chicken corner restaurant, taj chicken corner menu, taj chicken corner rohini menu",0,Claim this listing,Not Available,"Home Delivery, Seating Not Available, No Alcohol Available"
Kitchen Rani,South City 2,+91 9773534503,900,"UG 34, Malibu Shopping Centre, Malibu Town, Sector 47, Near South City 2, Gurgaon",Gurgaon (Gurugram),"Takeaway, Delivery","रानी पैरोट्टी एड्रेस, kitchen ki rani haryana, sauth rani photo, rani noon, kachikod rani adras",32,Claimed listing ,Butter Chicken,"Home Delivery, Seating Not Available, No Alcohol Available"
Hot Gravy,Janakpuri,011 64666641,500,"12/16, Chhoti Sabzi Mandi, Janakpuri, New Delhi",West Delhi,Quick Bites,"1, mantra janakpuri, hot gravy, hot gravy janakpuri, hot gravy restaurant",22,Claim this listing,Not Available,"Home Delivery, Outdoor Seating"
Muradabadi Shama Chicken Corner,Vijay Nagar,+91 7042925442,200,"1/1, Double Storey, Vijay Nagar, New Delhi",North Delhi,Quick Bites,"vija nagar, muradabadi vijay nagar, murabaddi chicken biryani gtb nagar, chicken biriyani in vijaynagar north delhi, biriyani in vijay nagar delhi",9,Claim this listing,Not Available,"Serves Non Veg, No Alcohol Available"
Pure & Sure,"Sector 29, Gurgaon",0124 4084900,400,"Shop 29, Leisure Valley, Shopping Complex, Sector 29, Gurgaon",Gurgaon (Gurugram),Quick Bites,"pure 29, sure ko photo com, nainy food menu vivek vihar, pure and sure brand reviews, pure sure",8,Claim this listing,"Paneer Manchurian, Chilli Paneer, Dal Makhani, Chicken Korma","Breakfast, Home Delivery, Vegetarian Only, No Alcohol Available, Outdoor Seating"
Oriental Fusion,DLF Phase 4,011 30806615,650,"A-112 & 114, Supermart 1, DLF Phase 4, Gurgaon",Gurgaon (Gurugram),Casual Dining,"oriental fusion supermart gurgaon, oriental fusion dlf phase 4 menu, oriental fusion, 1, oriental fusion menu",0,Claimed listing ,"Veg Momos, Chicken Satay, Prawn Salt, Honey Chilli Potatoes, Chicken Wonton, Spring Roll, Manchow Soup","Home Delivery, No Alcohol Available"
Vada Pav Noida No.1,"Sector 26, Noida",0120 4125090,150,"120, Ground Floor, Jaipuria Plaza, Sector 26, Noida",Noida,Kiosk,"vada pav noida no.1 sector 26, noida menu, vada pav noida no.1 noida menu, vada pav noida no.1 noida, vada pav noida no.1 menu, vada pav noida no.1 restaurant",1,Claim this listing,Not Available,"Home Delivery, Seating Not Available, Vegetarian Only, Table booking recommended"
CIFC,Rohini,+91 7827880244,400,"Shop 32, Ground Floor, D Mall, Bhagawan Mahavir Marg, Sector 10, Rohini, New Delhi",North Delhi,Casual Dining,"cfic restaurant in rohini, cifc rohini, cifc tandoori, cifc delhi rohini sector5 menu, cifc momos sec 10",0,Claim this listing,Not Available,"Home Delivery, No Alcohol Available"
STC - Singh Tandoori Chicken,Sohna Road,+91 9711114303,400,"Shop 1, Cd Market, Fazalpur Mor, Sohna Road, Gurgaon",Gurgaon (Gurugram),Takeaway,"stc - singh tandoori chicken menu, stc - singh tandoori chicken restaurant, stc - singh tandoori chicken sohna road menu, stc - singh tandoori chicken gurgaon menu, stc - singh tandoori chicken gurgaon",8,Claimed listing ,Not Available,Takeaway Only
Pizza Hut,Sushant Lok,0124 4040848,900,"Centerpoint, A Block, Phase 1, Sushant Lok, Gurgaon",Gurgaon (Gurugram),Casual Dining,"1, pizza hut sushant lok 1 gurgaon, pizza hut sushant lok, pizza hut gurgaon sushant lok, pizza hut sushant lok 1",0,Claimed listing ,"Masala Lemonade, Garlic Bread, Pasta, Veg Supreme","Home Delivery, No Alcohol Available"
Domino's Pizza,Golf Course Road,0124 4142980,600,"G-4/5, Central Plaza Mall, Golf Course Road, Gurgaon",Gurgaon (Gurugram),Quick Bites,"pizza hut golf course road gurgaon, dominos dlf phase 5, dominos gurgaon, 1, dominos golf course road",0,Claimed listing ,"Pizza, Peppy Paneer","Home Delivery, No Alcohol Available"
Flavvyo - Flavour's World,Pitampura,+91 9669712345,300,"20, Engineer's Enclave, Harsh Vihar Square, Pitampura, New Delhi",North Delhi,"Dessert Parlor, Beverage Shop","flavvyo, flavours harsh vihar, flavvyo - flavours world delhi, flavvyo - flavour#39;s world delhi 110034, asm world in harsh vihar in delhi",0,Claimed listing ,Waffles,"Home Delivery, Vegetarian Only, No Alcohol Available, Desserts and Bakes, Gluten Free Options"
Mitra Di Hatti,Malviya Nagar,+91 8588883922,300,"M 67A, M Block, Near Tikona Park, Khirki Extension, Malviya Nagar, New Delhi",South Delhi,Quick Bites,"mitra di hatti menu, mitra di hatti new delhi menu, m 67 malviya nagar mitra di hatti, mitra di hatti malviya nagar menu, mitra di hatti new delhi",0,Claim this listing,"Chicken Seekh Roll, Chicken Curry, Mushroom Roll, Chicken Roll","No Alcohol Available, Outdoor Seating"
7 Degree Fahrenheit,Indirapuram,+91 9540008995,400,"K2, D Krishna Apra Food Court, Near SRS Jewellers, Indirapuram, Ghaziabad",Ghaziabad,"Dessert Parlor, Quick Bites","7 degree farhenheit restaurant in delhi, 7 degree, 7 degree in indirapuram, 7 degree fahrenheit, 7 degree farahanite indirapuram",0,Claim this listing,Not Available,"Home Delivery, No Alcohol Available, Outdoor Seating, Wifi, Desserts and Bakes, Free Parking"
Ginger Brown,Saket,011 41500314,350,"Shop #1, Community Center, PVR Anupam Complex, Saket, New Delhi",South Delhi,Bakery,"ginger brown, ginger brown cafe bakehouse new delhi delhi, ginger brown cafe amp; bakehouse new delhi delhi 110017, 1, ginger brown saket",0,Claimed listing ,"Chocolate Truffle Cake, Mud Pastry, Chocolate Walnut Brownie, Rich Chocolate Cake, Mudcake, Chocolate Truffle Pastry, Truffle Tart","Home Delivery, No Alcohol Available, Outdoor Seating, Desserts and Bakes, Wifi"
Hungry Birds,Indirapuram,+91 9289443188,400,"428/1, Shakti Khand 1 Indirapuram, Ghaziabad",Ghaziabad,"Takeaway, Delivery","hungry birds menu, hngry bird surajmal vihar, hungry bird shakti khand 1, hungry birds indirapuram, hungry bird",0,Claimed listing ,Not Available,Home Delivery
The Vanilla Bean,Model Town 1,+91 9718470070,600,"A 2/18, Model Town 1, New Delhi",North Delhi,Bakery,"the vanilla bean model town 1 menu, vanilla bean delhi, the vanilla bean menu, the vanilla bean new delhi menu, the vanilla bean new delhi",1,Claim this listing,Not Available,"Delivery Only, Seating Not Available, No Alcohol Available, Home Baker, Desserts and Bakes, Pre-Ordering Required"
Grill Inn,Janakpuri,+91 9599314138,350,"C- 4B/293 A, Janakpuri, New Delhi",West Delhi,Quick Bites,"grill inn janakpuri, grillin janakpuri, grill inn delhi, grill inn, grill in janakpuri",0,Claimed listing ,"Burgers, Veg Burger, Pizza, Fries, Garlic Bread, Chicken Burger, Crispy Chicken Wrap","Home Delivery, No Alcohol Available, Table booking recommended"
Icy Spicy,Rohini,+91 9899150550,250,"Shop 49, Pocket 11A, Sector 22, Rohini, New Delhi",North Delhi,Dessert Parlor,"dicy spicy rohini, icy spicy phone number, icy spicy, icy spicy rohini, icy spicy rohini sector 22",41,Claim this listing,Not Available,"Home Delivery, Vegetarian Only, No Alcohol Available, Desserts and Bakes"
Chawla's 2 online.com,Jail Road,+91 9910009994,900,"Shop 29, DDA Market, Jail Road, New Delhi",West Delhi,Delivery,"chawla's 2 online.com new delhi, chawlas 2 new delhi delhi, चावला चिकन राजौरी गार्डन मेनू, chawla's 2 online.com jail road menu, chawla's 2 online.com menu",0,Claimed listing ,"Dal Makhani, Cream Chicken, Fish Fry, Vegetable Biryani, Kadhai Paneer, Roti","Delivery Only, Seating Not Available, No Alcohol Available"
Niti Shakes & Ice Cream Hub,Punjabi Bagh,011 40453434,200,"Shop 8, Sector 4, NWA Club Road, West Punjabi Bagh, New Delhi",West Delhi,"Dessert Parlor, Beverage Shop","niti shakes & ice cream hub menu, niti shakes & ice cream hub punjabi bagh menu, niti shakes & ice cream hub new delhi, niti shakes & ice cream hub restaurant, niti shakes & ice cream hub new delhi menu",2,Claim this listing,Not Available,"Home Delivery, Seating Not Available, Vegetarian Only, No Alcohol Available, Desserts and Bakes"
Chai Coffee Connection - The C3 Cafe,West Delhi,+91 9213888111,200,"District Center, Janakpuri, New Delhi",West Delhi,Food Truck,"c3 connect philippines, chai coffee conection, the c3 cafe, cafe c3, chai coffee connection",3,Claimed listing ,Not Available,Home Delivery
BLC,Vasant Kunj,+91 8810266524,299,"Shop 13, Ground Floor, Plot 11, LSC, Pocket 7, Sector B, Vasant Arcade, Vasant Kunj, New Delhi",South Delhi,Quick Bites,"blc new delhi, blc restaurant, blc vasant kunj menu, blc new delhi menu, blc menu",0,Claim this listing,Not Available,"Home Delivery, Outdoor Seating"
Say Cheese,Yusuf Sarai,011 26516552,400,"9, Community Centre, Near Green Park Metro Station, Yusuf Sarai, New Delhi",South Delhi,"Takeaway, Delivery","say cheese green park, say cheese yusuf sarai, 1, say cheese menu, say cheese",0,Claimed listing ,"Sandwiches, Poha, Ice Tea, Pizza, Grilled Sandwich, Vada Pav, Burgers","Breakfast, Home Delivery, Vegetarian Only"
Cakes N Petals,Indirapuram,+91 8860953572,450,"Indirapuram, Ghaziabad",Ghaziabad,Bakery,"cakes n petals ghaziabad, cakes n petals menu, cakes n petals restaurant, cakes n petals ghaziabad menu, cakes n petals indirapuram menu",11,Claimed listing ,Not Available,"Delivery Only, Seating Not Available, No Alcohol Available, Pre-Ordering Required, Desserts and Bakes"
Pari Bakery,South City 1,+91 7836052596,200,"House 395, Sector 46, South City 1, Gurgaon",Gurgaon (Gurugram),Bakery,"pari bakery south city 1 menu, pari bakery gurgaon menu, pari bakery restaurant, pari bakery menu, pari bakery gurgaon",1,Claimed listing ,Not Available,"Home Delivery, Seating Not Available, No Alcohol Available, Desserts and Bakes"
Huckleberry Patisserie,Vasant Kunj,+91 9873010184,450,"House 2554, B2, Vasant Kunj, New Delhi",South Delhi,Bakery,"huckleberry patisserie new delhi menu, huckleberry patisserie restaurant, huckleberry patisserie vasant kunj menu, huckleberry patisserie menu, huckleberry patisserie new delhi",0,Claim this listing,Not Available,"Takeaway Only, Seating Not Available, Home Baker, Desserts and Bakes"
Soul Kitchen,South City 2,+91 9871537913,500,"Near Prithvi Apartment, Wazirabad, Sector 52, South City 2, Gurgaon",Gurgaon (Gurugram),"Takeaway, Delivery","soul kitchen restaurant, soul kitchen gurgaon, soul kitchen menu, soul kitchen gurgaon menu, soul kitchen south city 2 menu",4,Claim this listing,Not Available,"Home Delivery, Seating Not Available, Serves Non Veg, No Alcohol Available"
Wah Ji Wah,Indirapuram,+91 8800169997,450,"1/1, G-8, Krishna Apra Sapphire Plaza, Vaibhav Khand, Indirapuram, Ghaziabad",Ghaziabad,Quick Bites,"wah ji wah indirapuram, wah ji wah menu, wah ji wah vaishali, 1, wah ji wah",0,Claimed listing ,"Rolls, Paneer Tikka, Roti, Afghani Roll, Soya Chaap, Afghani Chaap","Home Delivery, Vegetarian Only, No Alcohol Available, Free Parking"
Daikichi,"MG Road, Gurgaon",0124 4072727,1000,"UGF-02, JMD Regent Arcade Mall, MG Road, Gurgaon",Gurgaon (Gurugram),Casual Dining,"daikichi mg road, gurgaon menu, daikichi, daikichi gurugram haryana, daikichi menu, 1",0,Claimed listing ,"Salmon, Ramen, Ginger Chicken, Prawn, Sashimi, Noodle Soup, Miso","Full Bar Available, Outdoor Seating"
Meatwale.com,Punjabi Bagh,+91 9717848907,450,"C-70, Shivaji Park North Avenue Road, Opposite Vijaya Bank, Punjabi Bagh, New Delhi",West Delhi,"Meat Shop, Quick Bites","meatwale.com punjabi bagh, meatwale punjabi bagh, meatwale.com punjabi bagh menu, meatwale.com new delhi, meatwale.com menu",1,Claim this listing,"Chicken Liver, Boneless Chicken, Chicken Wings, Mutton Shami Kabab","Home Delivery, Seating Not Available, No Alcohol Available"
TICH - The Indian Cookhouse,Sector 49,+91 9999004535,400,South City 2,Gurgaon (Gurugram),Delivery,"tich - the indian cookhouse sector 49 menu, tich - the indian cookhouse gurgaon, tich - the indian cookhouse menu, cook house gudgeon, tich - the indian cookhouse",0,Claimed listing ,Not Available,"Delivery Only, Seating Not Available, Vegetarian Only, No Alcohol Available"
Alaturka,"Sector 18, Noida",+91 9999178888,600,"Food Court, DLF Mall Of India, Sector 18, Noida",Noida,"Food Court, Quick Bites","al turka restaurant noida, alaturka, al turka noida, 1, authentic turkish restaurant in dlf mall of india",0,Claimed listing ,"Shawarma, Lemonade, Salad, Lamb, Salads, Rolls, Chicken Grill","Wheelchair Accessible, Serves Non Veg, No Alcohol Available, Valet Parking Available"
Pizza And Pao,Vasant Kunj,011 41551051,400,"Flat 6, Tower 6, Narmada Apartment, Vasant Kunj, New Delhi",South Delhi,Delivery,"pizza and pao vasant kunj menu, pizza and pao restaurant, pizza and pao new delhi, pizza and pao menu, pizza and pao new delhi menu",1,Claim this listing,Not Available,"Delivery Only, Seating Not Available"
Chilli Indiana,Golf Course Road,0124 4267333,500,"12, Saraswati Kunj, Opposite Park Hospital, Sector 54, Golf Course Road, Gurgaon",Gurgaon (Gurugram),Quick Bites,"chilli indina number, chilli indiana golf course road menu, chilli indiana menu, chilli indiana, 1",0,Claimed listing ,"Garlic Bread, Pasta, Pepperoni Pizza, Salad, Burgers, Lasagne, Salads","Home Delivery, No Alcohol Available, Outdoor Seating"
Chatora Corner,Safdarjung,+91 9899809207,300,"23B/1, Ground Floor, Block B, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",South Delhi,"Takeaway, Delivery","chatora restaurant, chatora corner menu, chatora safdarjung enclave restaurant, chatora corner safdarjung menu, chatora corner",10,Claim this listing,"Dal Tadka, Chana Masala, Paneer Tikka Masala, Chilli Paneer","Breakfast, Home Delivery, Seating Not Available, No Alcohol Available"
